Fecha,Equipo local,Equipo visitante,Resultado,Jornada,Link
"Jun 8, 2023",VfL Gummersbach,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/5080dfc9-3961-11ef-b86f-7fa33ac8682b
"Jun 7, 2023",THW Kiel,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/5002bec7-3961-11ef-b52c-7fa33ac8682b
"Jun 7, 2023",Füchse Berlin,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/503f1f6a-3961-11ef-a471-7fa33ac8682b
"Jun 7, 2023",MT Melsungen,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/504decf5-3961-11ef-8b3f-7fa33ac8682b
"Jun 7, 2023",SC DHfK Leipzig,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/50634663-3961-11ef-8514-7fa33ac8682b
"Jun 4, 2023",SG Flensburg-Handewitt,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/4f73af40-3961-11ef-bf8e-7fa33ac8682b
"Jun 4, 2023",Rhein-Neckar Löwen,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4f83c8ee-3961-11ef-9ab1-7fa33ac8682b
"Jun 4, 2023",HSG Wetzlar,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4f93615f-3961-11ef-bc59-7fa33ac8682b
"Jun 4, 2023",FRISCH AUF! Göppingen,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/4fb48463-3961-11ef-be36-7fa33ac8682b
"Jun 4, 2023",TVB Stuttgart,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/4fc4b2eb-3961-11ef-af26-7fa33ac8682b
"Jun 4, 2023",Bergischer HC,THW Kiel,,,https://www.daikin-hbl.de/en/match/4fd43056-3961-11ef-8d38-7fa33ac8682b
"Jun 1, 2023",MT Melsungen,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/4f27e415-3961-11ef-91c2-7fa33ac8682b
"Jun 1, 2023",TBV Lemgo Lippe,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/4fa49f99-3961-11ef-b553-7fa33ac8682b
"Jun 1, 2023",GWD Minden,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4fe63136-3961-11ef-af10-7fa33ac8682b
"Jun 1, 2023",Handball Sport Verein Hamburg,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/4ff4a6fe-3961-11ef-9fe7-7fa33ac8682b
"Jun 1, 2023",Rhein-Neckar Löwen,Bergischer HC,,,https://www.daikin-hbl.de/en/match/50300dad-3961-11ef-9d8e-7fa33ac8682b
"May 27, 2023",Handball Sport Verein Hamburg,THW Kiel,,,https://www.daikin-hbl.de/en/match/42beeee2-3961-11ef-86d5-1fafd93a56d6
"May 25, 2023",MT Melsungen,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/4dfef3c3-3961-11ef-a55d-7fa33ac8682b
"May 21, 2023",THW Kiel,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4ee9920a-3961-11ef-90a7-7fa33ac8682b
"May 21, 2023",TSV Hannover-Burgdorf,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/4f08de8a-3961-11ef-af72-7fa33ac8682b
"May 21, 2023",TBV Lemgo Lippe,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4f486c8f-3961-11ef-bf93-7fa33ac8682b
"May 21, 2023",SC Magdeburg,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/4efa5bb6-3961-11ef-949d-7fa33ac8682b
"May 20, 2023",Füchse Berlin,GWD Minden,,,https://www.daikin-hbl.de/en/match/4f19a009-3961-11ef-99db-7fa33ac8682b
"May 18, 2023",SC DHfK Leipzig,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/4f373c11-3961-11ef-a157-7fa33ac8682b
"May 18, 2023",ASV Hamm-Westfalen,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/4f55d6ae-3961-11ef-b239-7fa33ac8682b
"May 18, 2023",VfL Gummersbach,Bergischer HC,,,https://www.daikin-hbl.de/en/match/4f64c9cd-3961-11ef-91bd-7fa33ac8682b
"May 14, 2023",SG Flensburg-Handewitt,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/4e5aeb06-3961-11ef-a419-7fa33ac8682b
"May 14, 2023",Bergischer HC,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/4ea8919f-3961-11ef-b4bb-7fa33ac8682b
"May 14, 2023",HC Erlangen,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/4eba2f59-3961-11ef-82fa-7fa33ac8682b
"May 14, 2023",GWD Minden,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4ec8ffdc-3961-11ef-ae50-7fa33ac8682b
"May 14, 2023",Rhein-Neckar Löwen,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4e6b4953-3961-11ef-bdcf-7fa33ac8682b
"May 13, 2023",TVB Stuttgart,THW Kiel,,,https://www.daikin-hbl.de/en/match/4e99bce2-3961-11ef-8e9b-7fa33ac8682b
"May 13, 2023",Handball Sport Verein Hamburg,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/4ed8fe99-3961-11ef-9e9f-7fa33ac8682b
"May 11, 2023",GWD Minden,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/43af4cac-3961-11ef-8e4a-1fafd93a56d6
"May 11, 2023",Füchse Berlin,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4bafe0a1-3961-11ef-8f09-7fa33ac8682b
"May 11, 2023",HSG Wetzlar,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/4e7bbe24-3961-11ef-9926-7fa33ac8682b
"May 11, 2023",FRISCH AUF! Göppingen,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/4e8a44db-3961-11ef-b1b9-7fa33ac8682b
"May 7, 2023",THW Kiel,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/4dd37018-3961-11ef-942d-7fa33ac8682b
"May 7, 2023",SC Magdeburg,Bergischer HC,,,https://www.daikin-hbl.de/en/match/4de15163-3961-11ef-9fb5-7fa33ac8682b
"May 7, 2023",SC DHfK Leipzig,GWD Minden,,,https://www.daikin-hbl.de/en/match/4e105c5f-3961-11ef-b573-7fa33ac8682b
"May 7, 2023",VfL Gummersbach,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4e3d1456-3961-11ef-bb38-7fa33ac8682b
"May 7, 2023",Handball Sport Verein Hamburg,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/4e4bb1f5-3961-11ef-8e08-7fa33ac8682b
"May 7, 2023",Füchse Berlin,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/4def0409-3961-11ef-b584-7fa33ac8682b
"May 6, 2023",ASV Hamm-Westfalen,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4e2ea962-3961-11ef-b935-7fa33ac8682b
"May 6, 2023",TBV Lemgo Lippe,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/4e1ef4f4-3961-11ef-abda-7fa33ac8682b
"May 4, 2023",SG Flensburg-Handewitt,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4d4a30f5-3961-11ef-8932-7fa33ac8682b
"May 4, 2023",HSG Wetzlar,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/4d7ae46b-3961-11ef-8fac-7fa33ac8682b
"May 4, 2023",Bergischer HC,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/4daa1ad1-3961-11ef-a8ed-7fa33ac8682b
"May 3, 2023",TSV Hannover-Burgdorf,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/4d590f8e-3961-11ef-b73f-7fa33ac8682b
"May 3, 2023",Rhein-Neckar Löwen,THW Kiel,,,https://www.daikin-hbl.de/en/match/4d673bfc-3961-11ef-8b6c-7fa33ac8682b
"May 3, 2023",FRISCH AUF! Göppingen,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/4d896d11-3961-11ef-a829-7fa33ac8682b
"May 3, 2023",TVB Stuttgart,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/4d99deb1-3961-11ef-bd6a-7fa33ac8682b
"May 3, 2023",HC Erlangen,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4db72ab6-3961-11ef-b870-7fa33ac8682b
"May 3, 2023",GWD Minden,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/4dc506ca-3961-11ef-920e-7fa33ac8682b
"Apr 23, 2023",HC Erlangen,GWD Minden,,,https://www.daikin-hbl.de/en/match/4336f40c-3961-11ef-93a7-1fafd93a56d6
"Apr 23, 2023",SC Magdeburg,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/4cd5e201-3961-11ef-b902-7fa33ac8682b
"Apr 23, 2023",Füchse Berlin,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/4ce4eb31-3961-11ef-bf39-7fa33ac8682b
"Apr 23, 2023",VfL Gummersbach,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/4d2e5bae-3961-11ef-b162-7fa33ac8682b
"Apr 23, 2023",THW Kiel,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/4cc55494-3961-11ef-8117-7fa33ac8682b
"Apr 22, 2023",TBV Lemgo Lippe,Bergischer HC,,,https://www.daikin-hbl.de/en/match/4d11bd75-3961-11ef-80bd-7fa33ac8682b
"Apr 20, 2023",MT Melsungen,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4cf41a44-3961-11ef-973b-7fa33ac8682b
"Apr 20, 2023",SC DHfK Leipzig,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4d0211e2-3961-11ef-ab53-7fa33ac8682b
"Apr 20, 2023",ASV Hamm-Westfalen,GWD Minden,,,https://www.daikin-hbl.de/en/match/4d20ce9f-3961-11ef-b401-7fa33ac8682b
"Apr 20, 2023",Handball Sport Verein Hamburg,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/4d3bbd38-3961-11ef-9ddb-7fa33ac8682b
"Apr 9, 2023",Rhein-Neckar Löwen,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/4c67c7ee-3961-11ef-8959-7fa33ac8682b
"Apr 9, 2023",Bergischer HC,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/4c981a2b-3961-11ef-88a5-7fa33ac8682b
"Apr 9, 2023",HC Erlangen,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/4ca73762-3961-11ef-ad31-7fa33ac8682b
"Apr 9, 2023",GWD Minden,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/4cb625af-3961-11ef-a224-7fa33ac8682b
"Apr 9, 2023",THW Kiel,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4c36d211-3961-11ef-a014-7fa33ac8682b
"Apr 6, 2023",Bergischer HC,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/36396a10-3961-11ef-835c-eda1a7fb9e81
"Apr 6, 2023",SG Flensburg-Handewitt,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/4c466503-3961-11ef-b34f-7fa33ac8682b
"Apr 6, 2023",TSV Hannover-Burgdorf,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/4c575ff5-3961-11ef-8170-7fa33ac8682b
"Apr 6, 2023",FRISCH AUF! Göppingen,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/4c7784a9-3961-11ef-b517-7fa33ac8682b
"Apr 2, 2023",SC DHfK Leipzig,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/4bce6bba-3961-11ef-b8ca-7fa33ac8682b
"Apr 2, 2023",FRISCH AUF! Göppingen,Bergischer HC,,,https://www.daikin-hbl.de/en/match/4bfe4c9f-3961-11ef-9a04-7fa33ac8682b
"Apr 2, 2023",VfL Gummersbach,THW Kiel,,,https://www.daikin-hbl.de/en/match/4c1a3b0f-3961-11ef-add3-7fa33ac8682b
"Apr 2, 2023",Handball Sport Verein Hamburg,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4c289dba-3961-11ef-94d1-7fa33ac8682b
"Apr 2, 2023",MT Melsungen,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4bc0ca39-3961-11ef-ac0d-7fa33ac8682b
"Apr 1, 2023",ASV Hamm-Westfalen,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/4c0cb61c-3961-11ef-a0dc-7fa33ac8682b
"Apr 1, 2023",HSG Wetzlar,GWD Minden,,,https://www.daikin-hbl.de/en/match/4bdc8ca8-3961-11ef-b7fa-7fa33ac8682b
"Mar 30, 2023",SC DHfK Leipzig,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/42350713-3961-11ef-b0ce-1fafd93a56d6
"Mar 30, 2023",TBV Lemgo Lippe,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/4beaff97-3961-11ef-b562-7fa33ac8682b
"Mar 30, 2023",TVB Stuttgart,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4c85d5ea-3961-11ef-b1d8-7fa33ac8682b
"Mar 26, 2023",SG Flensburg-Handewitt,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/4b36461f-3961-11ef-8141-7fa33ac8682b
"Mar 26, 2023",SC Magdeburg,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/4b46e8c8-3961-11ef-baf1-7fa33ac8682b
"Mar 26, 2023",TSV Hannover-Burgdorf,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4b5690ed-3961-11ef-843f-7fa33ac8682b
"Mar 26, 2023",TVB Stuttgart,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/4b75cbc9-3961-11ef-a8e9-7fa33ac8682b
"Mar 26, 2023",THW Kiel,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/4b25cab0-3961-11ef-ab10-7fa33ac8682b
"Mar 25, 2023",GWD Minden,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/4ba2644b-3961-11ef-a95f-7fa33ac8682b
"Mar 23, 2023",Rhein-Neckar Löwen,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/4b67a1e6-3961-11ef-841a-7fa33ac8682b
"Mar 23, 2023",Bergischer HC,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/4b84cd99-3961-11ef-af61-7fa33ac8682b
"Mar 23, 2023",HC Erlangen,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/4b9312e8-3961-11ef-b8a9-7fa33ac8682b
"Mar 19, 2023",HSG Wetzlar,Bergischer HC,,,https://www.daikin-hbl.de/en/match/44aa3ae9-3961-11ef-ac36-1fafd93a56d6
"Mar 19, 2023",TBV Lemgo Lippe,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/44ba4b89-3961-11ef-93af-1fafd93a56d6
"Mar 19, 2023",ASV Hamm-Westfalen,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4b0916f1-3961-11ef-ae0b-7fa33ac8682b
"Mar 19, 2023",Handball Sport Verein Hamburg,HC Erlangen,,,https://www.daikin-hbl.de/en/match/4b16efab-3961-11ef-a760-7fa33ac8682b
"Mar 19, 2023",MT Melsungen,THW Kiel,,,https://www.daikin-hbl.de/en/match/4484a705-3961-11ef-b028-1fafd93a56d6
"Mar 18, 2023",FRISCH AUF! Göppingen,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/4ae5f8d5-3961-11ef-a35a-7fa33ac8682b
"Mar 16, 2023",TSV Hannover-Burgdorf,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/3e7dbef4-3961-11ef-8e35-1fafd93a56d6
"Mar 16, 2023",Füchse Berlin,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/447383f4-3961-11ef-bbb2-1fafd93a56d6
"Mar 16, 2023",SC DHfK Leipzig,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/449afa0c-3961-11ef-8ff1-1fafd93a56d6
"Mar 16, 2023",GWD Minden,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4af9e1cb-3961-11ef-89c0-7fa33ac8682b
"Mar 5, 2023",THW Kiel,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/43dc948c-3961-11ef-bbf4-1fafd93a56d6
"Mar 5, 2023",SG Flensburg-Handewitt,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/43eb25e1-3961-11ef-9b26-1fafd93a56d6
"Mar 5, 2023",TSV Hannover-Burgdorf,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/440e1b22-3961-11ef-afcc-1fafd93a56d6
"Mar 5, 2023",HC Erlangen,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/444bed5d-3961-11ef-8f54-1fafd93a56d6
"Mar 5, 2023",SC Magdeburg,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/43fe3d44-3961-11ef-8428-1fafd93a56d6
"Mar 2, 2023",Rhein-Neckar Löwen,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/441c5c88-3961-11ef-91f2-1fafd93a56d6
"Mar 2, 2023",TVB Stuttgart,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/442b182e-3961-11ef-ac99-1fafd93a56d6
"Mar 2, 2023",Bergischer HC,GWD Minden,,,https://www.daikin-hbl.de/en/match/4439a947-3961-11ef-9ef2-1fafd93a56d6
"Mar 2, 2023",VfL Gummersbach,MT Melsungen,,,https://www.daikin-hbl.de/en/match/445d032f-3961-11ef-b14f-1fafd93a56d6
"Feb 26, 2023",SC DHfK Leipzig,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/4362fbfb-3961-11ef-a5dc-1fafd93a56d6
"Feb 26, 2023",TBV Lemgo Lippe,THW Kiel,,,https://www.daikin-hbl.de/en/match/4380b2de-3961-11ef-8f98-1fafd93a56d6
"Feb 26, 2023",Bergischer HC,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/43a0c956-3961-11ef-97af-1fafd93a56d6
"Feb 26, 2023",Füchse Berlin,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4354ba31-3961-11ef-b41e-1fafd93a56d6
"Feb 25, 2023",FRISCH AUF! Göppingen,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/4390002b-3961-11ef-ac47-1fafd93a56d6
"Feb 23, 2023",HSG Wetzlar,HC Erlangen,,,https://www.daikin-hbl.de/en/match/43712680-3961-11ef-b0ed-1fafd93a56d6
"Feb 23, 2023",ASV Hamm-Westfalen,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/43bdd83a-3961-11ef-abc4-1fafd93a56d6
"Feb 23, 2023",Handball Sport Verein Hamburg,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/43cdba6e-3961-11ef-8e81-1fafd93a56d6
"Feb 19, 2023",SG Flensburg-Handewitt,Bergischer HC,,,https://www.daikin-hbl.de/en/match/42dd5efd-3961-11ef-b1c0-1fafd93a56d6
"Feb 19, 2023",SC Magdeburg,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/42ec3efb-3961-11ef-a34c-1fafd93a56d6
"Feb 19, 2023",Rhein-Neckar Löwen,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/430aa213-3961-11ef-89ed-1fafd93a56d6
"Feb 19, 2023",TSV Hannover-Burgdorf,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/42fa9da8-3961-11ef-908b-1fafd93a56d6
"Feb 18, 2023",THW Kiel,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/42cdf0dc-3961-11ef-80dc-1fafd93a56d6
"Feb 18, 2023",Füchse Berlin,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/43199aea-3961-11ef-a706-1fafd93a56d6
"Feb 16, 2023",MT Melsungen,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/43284b62-3961-11ef-9010-1fafd93a56d6
"Feb 12, 2023",TVB Stuttgart,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/427afa2b-3961-11ef-abe4-1fafd93a56d6
"Feb 12, 2023",Bergischer HC,MT Melsungen,,,https://www.daikin-hbl.de/en/match/428dfbf2-3961-11ef-aac4-1fafd93a56d6
"Feb 12, 2023",ASV Hamm-Westfalen,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/42ae39de-3961-11ef-8784-1fafd93a56d6
"Feb 12, 2023",TBV Lemgo Lippe,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/42561e37-3961-11ef-9347-1fafd93a56d6
"Feb 9, 2023",HSG Wetzlar,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/42452585-3961-11ef-a864-1fafd93a56d6
"Feb 9, 2023",FRISCH AUF! Göppingen,HC Erlangen,,,https://www.daikin-hbl.de/en/match/42677cd1-3961-11ef-82bc-1fafd93a56d6
"Feb 9, 2023",GWD Minden,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/429e1d26-3961-11ef-aed2-1fafd93a56d6
"Feb 9, 2023",VfL Gummersbach,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/43457e09-3961-11ef-8e89-1fafd93a56d6
"Dec 27, 2022",SG Flensburg-Handewitt,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/41bad3e0-3961-11ef-9188-1fafd93a56d6
"Dec 27, 2022",TSV Hannover-Burgdorf,Bergischer HC,,,https://www.daikin-hbl.de/en/match/41db8699-3961-11ef-b9f9-1fafd93a56d6
"Dec 27, 2022",Füchse Berlin,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/41f950ac-3961-11ef-bda5-1fafd93a56d6
"Dec 27, 2022",HC Erlangen,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/4217af3b-3961-11ef-9133-1fafd93a56d6
"Dec 27, 2022",VfL Gummersbach,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/42268c8b-3961-11ef-8344-1fafd93a56d6
"Dec 26, 2022",THW Kiel,GWD Minden,,,https://www.daikin-hbl.de/en/match/41aac942-3961-11ef-978a-1fafd93a56d6
"Dec 26, 2022",MT Melsungen,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/420935b0-3961-11ef-92c0-1fafd93a56d6
"Dec 26, 2022",Rhein-Neckar Löwen,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/41ea6c6f-3961-11ef-b1b1-1fafd93a56d6
"Dec 26, 2022",SC Magdeburg,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/41cbc69f-3961-11ef-b95c-1fafd93a56d6
"Dec 18, 2022",SC DHfK Leipzig,Bergischer HC,,,https://www.daikin-hbl.de/en/match/414df9e8-3961-11ef-aa55-1fafd93a56d6
"Dec 18, 2022",SG Flensburg-Handewitt,THW Kiel,,,https://www.daikin-hbl.de/en/match/411c7ef0-3961-11ef-8509-1fafd93a56d6
"Dec 18, 2022",HSG Wetzlar,Rhein-Neckar Löwen,,,https://www.daikin-hbl.de/en/match/415c6f73-3961-11ef-b355-1fafd93a56d6
"Dec 18, 2022",FRISCH AUF! Göppingen,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/416b8045-3961-11ef-ab5a-1fafd93a56d6
"Dec 18, 2022",VfL Gummersbach,Füchse Berlin,,,https://www.daikin-hbl.de/en/match/419a28e6-3961-11ef-a4bf-1fafd93a56d6
"Dec 17, 2022",SC Magdeburg,HC Erlangen,,,https://www.daikin-hbl.de/en/match/412ebdac-3961-11ef-b755-1fafd93a56d6
"Dec 15, 2022",VfL Gummersbach,TSV Hannover-Burgdorf,,,https://www.daikin-hbl.de/en/match/3f703f7b-3961-11ef-813c-1fafd93a56d6
"Dec 15, 2022",MT Melsungen,GWD Minden,,,https://www.daikin-hbl.de/en/match/413f7ab3-3961-11ef-8628-1fafd93a56d6
"Dec 15, 2022",TVB Stuttgart,Handball Sport Verein Hamburg,,,https://www.daikin-hbl.de/en/match/417aa3a7-3961-11ef-9862-1fafd93a56d6
"Dec 15, 2022",ASV Hamm-Westfalen,TBV Lemgo Lippe,,,https://www.daikin-hbl.de/en/match/418ad586-3961-11ef-9aea-1fafd93a56d6
"Dec 11, 2022",THW Kiel,MT Melsungen,,,https://www.daikin-hbl.de/en/match/4092e8a6-3961-11ef-9376-1fafd93a56d6
"Dec 11, 2022",TSV Hannover-Burgdorf,TVB Stuttgart,,,https://www.daikin-hbl.de/en/match/40a23351-3961-11ef-9965-1fafd93a56d6
"Dec 11, 2022",Rhein-Neckar Löwen,FRISCH AUF! Göppingen,,,https://www.daikin-hbl.de/en/match/40b176b4-3961-11ef-8bae-1fafd93a56d6
"Dec 11, 2022",Bergischer HC,SG Flensburg-Handewitt,,,https://www.daikin-hbl.de/en/match/40e0ec7c-3961-11ef-b50d-1fafd93a56d6
"Dec 11, 2022",Füchse Berlin,SC Magdeburg,,,https://www.daikin-hbl.de/en/match/40c03588-3961-11ef-8fb5-1fafd93a56d6
"Dec 10, 2022",GWD Minden,SC DHfK Leipzig,,,https://www.daikin-hbl.de/en/match/40fea490-3961-11ef-87f3-1fafd93a56d6
"Dec 8, 2022",Handball Sport Verein Hamburg,ASV Hamm-Westfalen,,,https://www.daikin-hbl.de/en/match/410da3a6-3961-11ef-9bd5-1fafd93a56d6
"Dec 8, 2022",TBV Lemgo Lippe,HSG Wetzlar,,,https://www.daikin-hbl.de/en/match/40cfa85f-3961-11ef-8728-1fafd93a56d6
"Dec 8, 2022",HC Erlangen,VfL Gummersbach,,,https://www.daikin-hbl.de/en/match/40f06b4b-3961-11ef-b90e-1fafd93a56d6
