Fecha,Equipo local,Equipo visitante,Equipo,Tipo,Link,jugadores_#,jugadores_G,jugadores_T%,jugadores_MSh,jugadores_7M,jugadores_FG,jugadores_A,jugadores_B,jugadores_St,jugadores_2Min,jugadores_TF,jugadores_RC,porteros_#,porteros_S,porteros_S%,porteros_GKGA,porteros_S 7M,porteros_S% 7M,porteros_S FSh,porteros_S% FG,porteros_G,porteros_A,porteros_2Min,porteros_RC,Resultado,Jornada
"May 29, 2024",HC Erlangen,TVB Stuttgart,TVB Stuttgart,visitante,https://www.daikin-hbl.de/en/match/ab43e016-3961-11ef-8a82-4f9b0a263832,239.0,20.0,394.0,7.0,3.0,17.0,6.0,2.0,3.0,2.0,12.0,0.0,28.0,8.0,42.0,24.0,1.0,50.0,7.0,42.0,0.0,2.0,0.0,0.0,26 - 23,33
"May 29, 2024",TBV Lemgo Lippe,HBW Balingen-Weilstetten,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,314.0,37.0,874.0,4.0,3.0,34.0,12.0,1.0,2.0,1.0,10.0,0.0,119.0,12.0,128.0,26.0,3.0,125.0,9.0,28.0,0.0,0.0,0.0,0.0,37 - 27,33
"May 29, 2024",TBV Lemgo Lippe,HBW Balingen-Weilstetten,HBW Balingen-Weilstetten,visitante,https://www.daikin-hbl.de/en/match/ab55487d-3961-11ef-a936-4f9b0a263832,221.0,27.0,645.0,5.0,3.0,24.0,15.0,3.0,1.0,1.0,11.0,0.0,28.0,6.0,15.0,37.0,0.0,0.0,6.0,16.0,0.0,1.0,0.0,0.0,37 - 27,33
"May 29, 2024",HSG Wetzlar,TSV Hannover-Burgdorf,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/ab898994-3961-11ef-b1a3-4f9b0a263832,424.0,32.0,721.0,5.0,3.0,29.0,9.0,1.0,2.0,3.0,12.0,0.0,27.0,11.0,42.0,32.0,2.0,40.0,9.0,40.0,0.0,0.0,0.0,0.0,32 - 32,33
"May 29, 2024",HSG Wetzlar,TSV Hannover-Burgdorf,TSV Hannover-Burgdorf,visitante,https://www.daikin-hbl.de/en/match/ab898994-3961-11ef-b1a3-4f9b0a263832,517.0,32.0,643.0,3.0,3.0,29.0,10.0,0.0,2.0,3.0,9.0,0.0,37.0,9.0,36.0,32.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,32 - 32,33
"May 29, 2024",THW Kiel,SC DHfK Leipzig,THW Kiel,local,https://www.daikin-hbl.de/en/match/abad3b46-3961-11ef-940d-4f9b0a263832,357.0,37.0,928.0,2.0,4.0,33.0,13.0,1.0,6.0,0.0,17.0,0.0,50.0,15.0,83.0,28.0,1.0,50.0,14.0,82.0,0.0,0.0,0.0,0.0,37 - 28,33
"May 29, 2024",THW Kiel,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/abad3b46-3961-11ef-940d-4f9b0a263832,295.0,28.0,594.0,3.0,1.0,27.0,6.0,4.0,5.0,0.0,21.0,0.0,28.0,11.0,24.0,37.0,0.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,37 - 28,33
"May 26, 2024",VfL Gummersbach,THW Kiel,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/9b86afc9-3961-11ef-812d-2d4c63b0970e,251.0,40.0,812.0,4.0,2.0,38.0,18.0,5.0,2.0,4.0,9.0,1.0,28.0,7.0,43.0,29.0,1.0,100.0,6.0,37.0,0.0,0.0,0.0,0.0,40 - 29,19
"May 26, 2024",VfL Gummersbach,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/9b86afc9-3961-11ef-812d-2d4c63b0970e,357.0,29.0,508.0,6.0,0.0,29.0,9.0,3.0,0.0,6.0,13.0,0.0,50.0,9.0,37.0,38.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,40 - 29,19
"May 26, 2024",SC Magdeburg,SC DHfK Leipzig,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/9df04997-3961-11ef-8b2a-2d4c63b0970e,276.0,30.0,442.0,1.0,7.0,23.0,4.0,2.0,4.0,2.0,15.0,0.0,86.0,11.0,28.0,28.0,0.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,30 - 28,23
"May 26, 2024",SC Magdeburg,SC DHfK Leipzig,SC DHfK Leipzig,visitante,https://www.daikin-hbl.de/en/match/9df04997-3961-11ef-8b2a-2d4c63b0970e,264.0,28.0,715.0,3.0,1.0,27.0,9.0,3.0,1.0,5.0,9.0,0.0,28.0,8.0,22.0,30.0,1.0,14.0,7.0,23.0,0.0,0.0,0.0,0.0,30 - 28,23
"May 23, 2024",SC Magdeburg,HBW Balingen-Weilstetten,SC Magdeburg,local,https://www.daikin-hbl.de/en/match/a94ca9c4-3961-11ef-a67a-4f9b0a263832,276.0,42.0,1009.0,0.0,3.0,39.0,20.0,1.0,3.0,3.0,15.0,0.0,86.0,17.0,67.0,29.0,1.0,50.0,16.0,64.0,1.0,0.0,0.0,0.0,43 - 29,30
"May 23, 2024",SC Magdeburg,HBW Balingen-Weilstetten,HBW Balingen-Weilstetten,visitante,https://www.daikin-hbl.de/en/match/a94ca9c4-3961-11ef-a67a-4f9b0a263832,175.0,29.0,655.0,3.0,3.0,26.0,15.0,1.0,3.0,3.0,18.0,0.0,28.0,5.0,21.0,38.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,43 - 29,30
"May 20, 2024",THW Kiel,FRISCH AUF! Göppingen,THW Kiel,local,https://www.daikin-hbl.de/en/match/aae3b299-3961-11ef-b5eb-4f9b0a263832,374.0,32.0,876.0,5.0,2.0,30.0,11.0,5.0,3.0,2.0,15.0,0.0,50.0,11.0,51.0,27.0,1.0,25.0,10.0,55.0,0.0,0.0,0.0,0.0,32 - 27,32
"May 20, 2024",THW Kiel,FRISCH AUF! Göppingen,FRISCH AUF! Göppingen,visitante,https://www.daikin-hbl.de/en/match/aae3b299-3961-11ef-b5eb-4f9b0a263832,321.0,27.0,559.0,5.0,4.0,23.0,5.0,0.0,2.0,2.0,16.0,0.0,28.0,10.0,31.0,31.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,32 - 27,32
"May 19, 2024",Bergischer HC,TBV Lemgo Lippe,Bergischer HC,local,https://www.daikin-hbl.de/en/match/aabd2aec-3961-11ef-aa74-4f9b0a263832,250.0,31.0,527.0,2.0,5.0,26.0,9.0,2.0,0.0,2.0,7.0,0.0,13.0,11.0,28.0,31.0,1.0,17.0,10.0,29.0,0.0,1.0,0.0,0.0,31 - 31,32
"May 19, 2024",Bergischer HC,TBV Lemgo Lippe,TBV Lemgo Lippe,visitante,https://www.daikin-hbl.de/en/match/aabd2aec-3961-11ef-aa74-4f9b0a263832,262.0,31.0,585.0,4.0,7.0,24.0,7.0,1.0,1.0,3.0,4.0,0.0,119.0,9.0,26.0,30.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,31 - 31,32
"May 19, 2024",VfL Gummersbach,Rhein-Neckar Löwen,VfL Gummersbach,local,https://www.daikin-hbl.de/en/match/aaf62797-3961-11ef-9929-4f9b0a263832,267.0,31.0,928.0,3.0,3.0,28.0,12.0,2.0,5.0,1.0,15.0,0.0,28.0,10.0,45.0,26.0,1.0,33.0,9.0,46.0,0.0,0.0,0.0,0.0,31 - 26,32
"May 19, 2024",VfL Gummersbach,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/aaf62797-3961-11ef-9929-4f9b0a263832,322.0,26.0,636.0,3.0,3.0,23.0,10.0,0.0,3.0,4.0,17.0,0.0,65.0,10.0,26.0,29.0,1.0,25.0,9.0,26.0,0.0,2.0,0.0,0.0,31 - 26,32
"May 18, 2024",HC Erlangen,SC Magdeburg,HC Erlangen,local,https://www.daikin-hbl.de/en/match/9040d693-3961-11ef-8bb7-2d4c63b0970e,585.0,27.0,645.0,14.0,1.0,26.0,10.0,0.0,1.0,1.0,12.0,0.0,38.0,8.0,42.0,30.0,1.0,33.0,7.0,45.0,0.0,1.0,0.0,0.0,27 - 32,12
"May 18, 2024",HC Erlangen,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/9040d693-3961-11ef-8bb7-2d4c63b0970e,276.0,30.0,608.0,11.0,6.0,24.0,8.0,2.0,2.0,1.0,9.0,0.0,86.0,8.0,24.0,26.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,27 - 32,12
"May 18, 2024",TSV Hannover-Burgdorf,Füchse Berlin,TSV Hannover-Burgdorf,local,https://www.daikin-hbl.de/en/match/aa884103-3961-11ef-bcd9-4f9b0a263832,429.0,25.0,545.0,9.0,2.0,23.0,11.0,0.0,3.0,1.0,14.0,0.0,37.0,9.0,24.0,28.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,25 - 28,32
"May 18, 2024",TSV Hannover-Burgdorf,Füchse Berlin,Füchse Berlin,visitante,https://www.daikin-hbl.de/en/match/aa884103-3961-11ef-bcd9-4f9b0a263832,384.0,28.0,733.0,2.0,1.0,27.0,15.0,2.0,2.0,1.0,15.0,0.0,184.0,9.0,26.0,25.0,1.0,33.0,8.0,26.0,0.0,1.0,0.0,0.0,25 - 28,32
"May 18, 2024",ThSV Eisenach,SG Flensburg-Handewitt,ThSV Eisenach,local,https://www.daikin-hbl.de/en/match/ab0a51b5-3961-11ef-9d79-4f9b0a263832,385.0,28.0,491.0,6.0,2.0,26.0,5.0,2.0,2.0,2.0,7.0,0.0,48.0,16.0,59.0,26.0,0.0,0.0,16.0,63.0,0.0,0.0,0.0,0.0,28 - 27,32
"May 18, 2024",ThSV Eisenach,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/ab0a51b5-3961-11ef-9d79-4f9b0a263832,374.0,27.0,475.0,5.0,2.0,25.0,10.0,2.0,0.0,3.0,8.0,0.0,21.0,17.0,92.0,27.0,3.0,60.0,14.0,88.0,0.0,0.0,0.0,0.0,28 - 27,32
"May 18, 2024",SC DHfK Leipzig,Handball Sport Verein Hamburg,SC DHfK Leipzig,local,https://www.daikin-hbl.de/en/match/aa9ac0b5-3961-11ef-9e89-4f9b0a263832,273.0,39.0,713.0,10.0,0.0,39.0,19.0,2.0,6.0,2.0,5.0,0.0,13.0,14.0,67.0,27.0,1.0,33.0,13.0,37.0,0.0,1.0,0.0,0.0,39 - 27,32
"May 18, 2024",SC DHfK Leipzig,Handball Sport Verein Hamburg,Handball Sport Verein Hamburg,visitante,https://www.daikin-hbl.de/en/match/aa9ac0b5-3961-11ef-9e89-4f9b0a263832,343.0,27.0,404.0,19.0,5.0,22.0,9.0,0.0,1.0,4.0,13.0,0.0,13.0,7.0,31.0,38.0,1.0,100.0,6.0,28.0,0.0,0.0,0.0,0.0,39 - 27,32
"May 17, 2024",TVB Stuttgart,HBW Balingen-Weilstetten,TVB Stuttgart,local,https://www.daikin-hbl.de/en/match/aacf9c5f-3961-11ef-8c17-4f9b0a263832,239.0,28.0,427.0,1.0,3.0,25.0,10.0,6.0,2.0,5.0,7.0,0.0,28.0,13.0,33.0,27.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,30 - 27,32
"May 17, 2024",TVB Stuttgart,HBW Balingen-Weilstetten,HBW Balingen-Weilstetten,visitante,https://www.daikin-hbl.de/en/match/aacf9c5f-3961-11ef-8c17-4f9b0a263832,193.0,27.0,596.0,0.0,4.0,23.0,13.0,3.0,0.0,6.0,8.0,1.0,28.0,11.0,47.0,26.0,3.0,50.0,8.0,43.0,0.0,1.0,0.0,0.0,30 - 27,32
"May 17, 2024",MT Melsungen,HSG Wetzlar,MT Melsungen,local,https://www.daikin-hbl.de/en/match/aa746bbf-3961-11ef-81a5-4f9b0a263832,261.0,19.0,461.0,17.0,2.0,17.0,12.0,1.0,1.0,2.0,13.0,0.0,47.0,12.0,35.0,22.0,2.0,67.0,10.0,32.0,0.0,0.0,0.0,0.0,21 - 23,32
"May 17, 2024",MT Melsungen,HSG Wetzlar,HSG Wetzlar,visitante,https://www.daikin-hbl.de/en/match/aa746bbf-3961-11ef-81a5-4f9b0a263832,425.0,23.0,429.0,22.0,1.0,22.0,6.0,1.0,0.0,2.0,10.0,0.0,27.0,14.0,41.0,21.0,3.0,60.0,11.0,38.0,0.0,0.0,1.0,0.0,21 - 23,32
"May 16, 2024",THW Kiel,Rhein-Neckar Löwen,THW Kiel,local,https://www.daikin-hbl.de/en/match/a98af607-3961-11ef-9aa9-4f9b0a263832,382.0,26.0,406.0,2.0,2.0,23.0,15.0,0.0,3.0,3.0,9.0,0.0,50.0,8.0,36.0,29.0,1.0,25.0,7.0,38.0,0.0,0.0,0.0,0.0,26 - 30,30
"May 16, 2024",THW Kiel,Rhein-Neckar Löwen,Rhein-Neckar Löwen,visitante,https://www.daikin-hbl.de/en/match/a98af607-3961-11ef-9aa9-4f9b0a263832,332.0,30.0,720.0,2.0,4.0,25.0,10.0,0.0,1.0,1.0,11.0,1.0,65.0,18.0,42.0,26.0,1.0,33.0,17.0,44.0,0.0,0.0,0.0,0.0,26 - 30,30
"May 15, 2024",Handball Sport Verein Hamburg,SG Flensburg-Handewitt,Handball Sport Verein Hamburg,local,https://www.daikin-hbl.de/en/match/9bc3f51c-3961-11ef-97d9-2d4c63b0970e,393.0,30.0,623.0,4.0,1.0,29.0,10.0,1.0,0.0,2.0,9.0,0.0,13.0,5.0,22.0,41.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,30 - 41,20
"May 15, 2024",Handball Sport Verein Hamburg,SG Flensburg-Handewitt,SG Flensburg-Handewitt,visitante,https://www.daikin-hbl.de/en/match/9bc3f51c-3961-11ef-97d9-2d4c63b0970e,341.0,41.0,861.0,3.0,3.0,38.0,21.0,2.0,0.0,3.0,6.0,0.0,21.0,11.0,50.0,30.0,2.0,67.0,9.0,46.0,0.0,0.0,0.0,0.0,30 - 41,20
"May 5, 2024",TBV Lemgo Lippe,SC Magdeburg,TBV Lemgo Lippe,local,https://www.daikin-hbl.de/en/match/aa137d0f-3961-11ef-b610-4f9b0a263832,230.0,28.0,528.0,4.0,0.0,28.0,9.0,1.0,2.0,6.0,14.0,1.0,119.0,5.0,17.0,30.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,28 - 34,31
"May 5, 2024",TBV Lemgo Lippe,SC Magdeburg,SC Magdeburg,visitante,https://www.daikin-hbl.de/en/match/aa137d0f-3961-11ef-b610-4f9b0a263832,245.0,34.0,726.0,3.0,4.0,30.0,9.0,0.0,1.0,1.0,16.0,0.0,86.0,14.0,33.0,28.0,1.0,100.0,13.0,32.0,0.0,0.0,0.0,0.0,28 - 34,31
"May 5, 2024",HSG Wetzlar,THW Kiel,HSG Wetzlar,local,https://www.daikin-hbl.de/en/match/aa4fb6a7-3961-11ef-895d-4f9b0a263832,425.0,26.0,745.0,3.0,4.0,22.0,8.0,2.0,0.0,6.0,15.0,0.0,27.0,15.0,37.0,26.0,0.0,0.0,15.0,38.0,1.0,0.0,0.0,0.0,27 - 29,31
"May 5, 2024",HSG Wetzlar,THW Kiel,THW Kiel,visitante,https://www.daikin-hbl.de/en/match/aa4fb6a7-3961-11ef-895d-4f9b0a263832,406.0,29.0,691.0,3.0,3.0,26.0,11.0,0.0,3.0,5.0,10.0,0.0,50.0,8.0,24.0,25.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,27 - 29,31
"May 5, 2024",Füchse Berlin,VfL Gummersbach,Füchse Berlin,local,https://www.daikin-hbl.de/en/match/aa26f9a8-3961-11ef-8a2d-4f9b0a263832,334.0,29.0,461.0,6.0,8.0,21.0,6.0,1.0,4.0,3.0,9.0,0.0,183.0,10.0,32.0,25.0,0.0,0.0,10.0,33.0,0.0,1.0,0.0,0.0,29 - 26,31
